name,confidence,xmin,ymin,xmax,ymax
tv,0.7094976305961609,799.5067138671875,941.3544921875,904.0,1121.160888671875
keyboard,0.5974756479263306,742.5208129882812,1143.2596435546875,856.7345581054688,1218.8140869140625
