name,confidence,xmin,ymin,xmax,ymax
banana,0.4586707651615143,411.1869812011719,714.6243286132812,609.732421875,812.4201049804688
bowl,0.420386403799057,253.00210571289062,577.2877807617188,771.4573974609375,989.757568359375
person,0.3917640149593353,297.9886169433594,28.627538681030273,712.495849609375,524.85791015625
banana,0.26375600695610046,592.7138061523438,792.57666015625,636.1383056640625,824.7059936523438
