name,confidence,xmin,ymin,xmax,ymax
bird,0.3604077696800232,123.20643615722656,164.43980407714844,212.4005584716797,285.89678955078125
bird,0.3055899739265442,433.8067626953125,294.70404052734375,568.6093139648438,380.3890686035156
