name,confidence,xmin,ymin,xmax,ymax
bottle,0.8752809166908264,757.811279296875,348.04742431640625,944.0608520507812,778.1773071289062
bottle,0.8503232598304749,81.84075164794922,278.5713806152344,335.8551330566406,842.9105834960938
bottle,0.8200904726982117,536.906494140625,306.8135070800781,766.1766967773438,803.8453369140625
bottle,0.7423773407936096,325.8536682128906,319.15655517578125,550.0567626953125,824.2283935546875
bottle,0.37147027254104614,539.0467529296875,327.08721923828125,754.066650390625,475.22607421875
