name,confidence,xmin,ymin,xmax,ymax
bird,0.6541576981544495,445.02044677734375,219.84033203125,580.9440307617188,304.52447509765625
bird,0.34091323614120483,402.3251037597656,409.4480285644531,492.5375061035156,535.6984252929688
