name,confidence,xmin,ymin,xmax,ymax
person,0.41390109062194824,76.22784423828125,676.5443725585938,139.09005737304688,760.2418823242188
person,0.25500980019569397,91.54186248779297,537.3580932617188,114.91934967041016,620.1482543945312
