name,confidence,xmin,ymin,xmax,ymax
clock,0.652937650680542,297.10302734375,178.92098999023438,875.862548828125,759.4072265625
donut,0.40851518511772156,404.44049072265625,923.9118041992188,492.48187255859375,1016.958251953125
donut,0.3689999580383301,615.8742065429688,964.2792358398438,712.7636108398438,1079.3333740234375
fork,0.2666207253932953,755.61474609375,795.5408935546875,999.709716796875,1011.9509887695312
